125 20
0.693932 0.855811 0.455931 0.515289 0.212259 0.358126 0.324113 0.38367 0.650046 0.508705 0.481115 0.917275 0.232948 0.147515 0.427403 0.204547 0.258818 0.453502 0.496035 0.791942 
0.518647 0.686222 0.427115 0.137146 0.382184 0.754019 0.0768375 0.567433 0.867949 0.0696901 0.398034 0.68688 0.800501 0.978965 0.32717 0.88776 0.46209 0.526283 0.39643 -0.0128639 
-0.0900121 0.752545 0.029411 0.0179361 0.77506 0.581814 0.347483 0.158878 0.910316 0.718518 0.82582 0.553964 0.52974 0.377935 0.56611 0.786924 1.00695 0.517947 0.479357 0.999903 
0.712637 0.752391 0.561783 0.388138 0.856356 0.763953 0.400898 0.193446 0.415235 0.922328 0.305582 0.450223 0.549874 0.209993 0.593159 0.449934 0.666807 1.06564 0.483813 0.702123 
0.659161 0.434633 0.131087 0.313901 0.687567 0.572197 -0.0241749 0.569521 0.215144 0.580182 0.444424 1.05278 0.457573 0.131207 0.565919 0.188929 0.0201598 0.841817 0.257375 0.560395 
0.889146 0.437957 0.885618 0.314019 0.772951 0.603778 0.888953 0.564758 0.54442 0.497766 0.141881 0.328581 0.807399 0.147968 0.517482 0.369966 0.845164 0.618307 0.814487 0.185308 
0.323489 0.383911 0.11309 0.656062 0.390118 0.804009 0.71999 0.535278 0.520826 0.102365 0.970673 0.534972 0.665323 0.981292 0.973992 0.313273 0.460069 0.737945 0.753031 0.12949 
0.110711 1.01991 0.58307 0.0431096 0.292879 0.225552 0.288076 0.263044 0.968858 0.227563 0.323352 0.167347 0.486474 0.561442 0.698409 0.00159213 0.240451 0.543399 0.66187 0.886277 
0.770764 0.507543 0.29625 0.561087 0.613835 0.145241 0.99936 0.198904 0.00818642 0.627391 0.203394 0.243898 0.772302 0.661464 0.162007 0.940182 0.762016 0.575083 0.0782257 0.855874 
0.927645 0.526578 0.898221 0.539119 -0.0369802 0.72163 0.415711 0.328471 0.390029 -0.0474184 0.339748 0.0357927 0.585125 0.510998 0.471879 0.0739598 0.781239 0.346239 0.147864 0.914426 
0.0986297 0.476258 0.283323 0.745932 0.262722 0.57033 0.811114 0.149738 0.0204131 1.01434 0.880612 1.07306 0.415917 0.653833 0.487178 0.503937 0.250463 1.02789 0.957408 0.515491 
0.855471 0.172156 0.676284 0.565596 0.808154 0.273163 0.764556 0.714394 0.494402 1.03742 0.503819 0.718032 0.388678 0.662143 0.588964 0.7764 0.107473 0.525078 0.801138 0.252886 
0.414417 0.556749 0.450945 0.705335 0.335582 0.813123 0.334272 0.711045 0.716012 0.16668 0.351536 0.696483 0.213836 0.15282 0.137079 0.896991 0.300983 1.02663 0.486385 0.920386 
0.939055 1.1152 0.513418 0.202732 0.652347 0.227382 0.854132 0.88482 0.62746 0.78027 0.262706 0.916877 0.462019 0.588651 0.747212 0.922602 0.526773 0.956484 0.508647 0.117785 
-0.00183584 0.985183 0.689268 0.337001 0.013003 -0.0486529 0.108991 0.438986 0.852982 0.470376 0.234372 0.917036 0.46058 0.87279 -0.00523103 0.237927 -0.0248281 -0.0260987 0.247746 0.727632 
0.879171 0.635452 0.769509 0.216191 0.0991025 0.391721 0.0137927 0.500876 0.473205 0.64744 0.743661 0.596369 0.757623 0.557929 0.80837 0.645626 0.634276 0.792361 0.209612 0.612258 
0.387738 0.318984 0.404294 -0.0266825 0.316774 0.524063 0.336244 0.416946 0.372965 0.45899 0.0195777 0.127136 -0.0305578 0.914087 0.468327 0.193545 0.180808 0.60712 0.81942 0.779013 
0.129559 0.688081 0.250382 0.762182 0.12101 -0.0662477 0.532807 0.630286 0.851114 0.617419 0.367544 0.363851 0.0614032 0.646838 0.462169 0.253177 0.0459012 0.673413 0.545123 0.543866 
0.257403 0.689701 0.796002 0.101845 0.478788 0.139329 0.42039 0.784596 0.871448 0.36481 0.438609 0.876007 0.927891 0.813991 0.763189 0.923901 0.872743 0.420996 0.679187 0.848857 
